tconst	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes
tt0021746	Cimarron	Cimarron	1931	123	Drama,Music,Western	5.8	6439
tt0021749	City Lights	City Lights	1931	87	Comedy,Drama,Romance	8.5	187008
tt0021750	City Streets	City Streets	1931	83	Crime,Drama,Film-Noir	7.0	1733
tt0021770	The Criminal Code	The Criminal Code	1930	97	Crime,Drama,Romance	6.9	1246
tt0021778	Dance, Fools, Dance	Dance, Fools, Dance	1931	80	Crime,Drama,Romance	6.3	1116
tt0021800	Dishonored	Dishonored	1931	91	Drama,Romance,War	7.2	2874
tt0021814	Dracula	Dracula	1931	75	Drama,Fantasy,Horror	7.4	54554
tt0021815	Drácula	Drácula	1931	104	Drama,Fantasy,Horror	7.0	4813
tt0021818	The 3 Penny Opera	Die 3 Groschen-Oper	1931	112	Comedy,Crime,Drama	7.3	2353
tt0021873	Five Star Final	Five Star Final	1931	89	Crime,Drama,Music	7.3	2315
tt0021874	Five and Ten	Five and Ten	1931	89	Drama,Romance	6.4	1418
tt0021884	Frankenstein	Frankenstein	1931	70	Drama,Horror,Sci-Fi	7.8	74993
tt0021885	A Free Soul	A Free Soul	1931	93	Crime,Drama,Romance	6.6	2752
tt0021890	The Front Page	The Front Page	1931	101	Comedy,Crime,Drama	6.7	3152
tt0021985	Hyppolit, the Butler	Hyppolit a lakáj	1931	72	Comedy	7.7	1651
tt0021992	Illicit	Illicit	1931	79	Drama,Romance	6.1	1067
tt0022000	Indiscreet	Indiscreet	1931	92	Comedy,Drama,Musical	6.2	1492
tt0022017	Comradeship	Kameradschaft	1931	93	Drama	7.5	1617
tt0022054	The Last Flight	The Last Flight	1931	76	Drama	6.9	1363
tt0022074	The Smiling Lieutenant	The Smiling Lieutenant	1931	93	Comedy,Musical,Romance	7.2	3896
tt0022080	Limit	Limite	1931	114	Drama,Romance	7.1	2551
tt0022100	M	M - Eine Stadt sucht einen Mörder	1931	117	Crime,Mystery,Thriller	8.3	160280
tt0022111	The Maltese Falcon	The Maltese Falcon	1931	80	Crime,Drama,Film-Noir	6.8	3119
tt0022119	Man of the World	Man of the World	1931	74	Drama,Romance	6.2	1003
tt0022125	Marius	Marius	1931	130	Comedy,Drama,Romance	7.8	2422
tt0022150	Le Million	Le million	1931	91	Comedy,Musical	7.4	3655
tt0022153	The Miracle Woman	The Miracle Woman	1931	90	Drama,Romance	7.2	2136
tt0022158	Monkey Business	Monkey Business	1931	77	Comedy,Family,Musical	7.4	13830
tt0022183	Mädchen in Uniform	Mädchen in Uniform	1931	88	Drama,Romance	7.6	3302
tt0022208	Night Nurse	Night Nurse	1931	72	Comedy,Crime,Drama	7.0	4012
tt0022236	Other Men's Women	Other Men's Women	1931	71	Drama,Music,Romance	6.4	1278
tt0022251	Pardon Us	Pardon Us	1931	56	Comedy,Crime,Drama	6.8	2663
tt0022264	The Phantom of Paris	The Phantom of Paris	1931	74	Drama,Thriller	6.5	1390
tt0022268	Platinum Blonde	Platinum Blonde	1931	89	Comedy,Romance	6.8	3211
tt0022276	Possessed	Possessed	1931	76	Drama,Romance	6.9	2164
tt0022279	Private Lives	Private Lives	1931	84	Comedy,Drama,Romance	6.7	1265
tt0022286	The Public Enemy	The Public Enemy	1931	83	Crime,Drama	7.6	21809
tt0022335	Safe in Hell	Safe in Hell	1931	73	Crime,Drama,Romance	7.0	1457
tt0022386	The Sin of Madelon Claudet	The Sin of Madelon Claudet	1931	75	Crime,Drama,Music	6.6	1015
tt0022395	The Skin Game	The Skin Game	1931	85	Drama	5.7	3332
tt0022403	Smart Money	Smart Money	1931	81	Crime,Drama	6.8	2074
tt0022436	Street Scene	Street Scene	1931	80	Drama,Romance	7.6	1864
tt0022453	Susan Lenox (Her Fall and Rise)	Susan Lenox (Her Fall and Rise)	1931	76	Drama,Romance	6.3	1270
tt0022454	Svengali	Svengali	1931	81	Drama,Horror,Romance	6.8	2161
tt0022458	Tabu: A Story of the South Seas	Tabu: A Story of the South Seas	1931	86	Adventure,Drama,Romance	7.4	6073
tt0022485	Tokyo Chorus	Tôkyô no kôrasu	1931	90	Comedy,Drama	7.2	1456
tt0022489	Tonight or Never	Tonight or Never	1931	80	Comedy,Romance	6.6	1507
tt0022495	Trader Horn	Trader Horn	1931	122	Action,Adventure,Drama	6.2	1042
tt0022550	Waterloo Bridge	Waterloo Bridge	1931	81	Drama,Romance	7.4	3004
tt0022599	À Nous la Liberté	À nous la liberté	1931	104	Comedy,Musical	7.4	4746
tt0022626	American Madness	American Madness	1932	75	Drama,Mystery	7.4	2126
tt0022628	The Animal Kingdom	The Animal Kingdom	1932	85	Comedy,Drama,Romance	6.4	1209
tt0022639	Arsène Lupin	Arsène Lupin	1932	84	Crime,Mystery,Romance	6.9	1219
tt0022660	The Beast of the City	The Beast of the City	1932	86	Crime,Drama,Film-Noir	6.7	1367
tt0022685	A Bill of Divorcement	A Bill of Divorcement	1932	70	Drama	6.5	1775
tt0022689	Bird of Paradise	Bird of Paradise	1932	80	Adventure,Drama,Romance	6.0	1434
tt0022694	The Blue Light	Das blaue Licht - Eine Berglegende aus den Dolomiten	1932	85	Drama,Fantasy,Mystery	6.8	1321
tt0022698	Blonde Venus	Blonde Venus	1932	93	Drama	7.1	5259
tt0022700	Blondie of the Follies	Blondie of the Follies	1932	91	Comedy,Musical	6.4	1305
tt0022718	Boudu Saved from Drowning	Boudu sauvé des eaux	1932	85	Comedy	7.3	5934
tt0022725	Broken Lullaby	Broken Lullaby	1932	76	Drama	7.6	1210
tt0022735	The Cabin in the Cotton	The Cabin in the Cotton	1932	78	Drama	6.7	1739
tt0022753	Chandu the Magician	Chandu the Magician	1932	71	Action,Adventure,Comedy	6.2	1071
tt0022775	Frisco Jenny	Frisco Jenny	1932	73	Crime,Drama,Music	6.8	1078
tt0022787	Wooden Crosses	Les croix de bois	1932	115	Drama,War	7.7	1547
tt0022792	The Crowd Roars	The Crowd Roars	1932	85	Action,Drama,Sport	6.2	1335
tt0022802	The Dark Horse	The Dark Horse	1932	75	Comedy	6.7	1320
tt0022827	Doctor X	Doctor X	1932	76	Comedy,Crime,Horror	6.4	3711
tt0022834	Downstairs	Downstairs	1932	77	Drama,Romance	7.0	1811
tt0022835	Dr. Jekyll and Mr. Hyde	Dr. Jekyll and Mr. Hyde	1931	98	Horror,Sci-Fi	7.6	14511
tt0022854	Emma	Emma	1932	72	Drama	7.0	1027
tt0022867	Ecstasy	Ekstase	1933	82	Drama,Romance	6.6	2603
tt0022877	Fanny	Fanny	1932	140	Comedy,Drama	7.8	1821
tt0022879	A Farewell to Arms	A Farewell to Arms	1932	80	Drama,Romance,War	6.4	6387
tt0022905	Forbidden	Forbidden	1932	85	Drama,Romance	6.9	1536
tt0022913	Freaks	Freaks	1932	64	Drama,Horror	7.8	47862
tt0022958	Grand Hotel	Grand Hotel	1932	112	Drama,Romance	7.3	19915
tt0022991	Hell's House	Hell's House	1932	72	Drama	5.8	1368
tt0023027	Horse Feathers	Horse Feathers	1932	68	Comedy,Family,Musical	7.5	12940
tt0023028	Hot Saturday	Hot Saturday	1932	73	Drama,Romance	6.6	1241
tt0023042	I Am a Fugitive from a Chain Gang	I Am a Fugitive from a Chain Gang	1932	92	Crime,Drama,Film-Noir	8.2	13718
tt0023049	If I Had a Million	If I Had a Million	1932	88	Comedy,Drama	7.0	1899
tt0023074	Jewel Robbery	Jewel Robbery	1932	68	Comedy,Crime,Romance	7.2	2255
tt0023158	Love Me Tonight	Love Me Tonight	1932	104	Comedy,Musical,Romance	7.5	4334
tt0023181	The Man Who Played God	The Man Who Played God	1932	80	Drama,Romance	6.8	1236
tt0023194	The Mask of Fu Manchu	The Mask of Fu Manchu	1932	68	Adventure,Horror,Sci-Fi	6.2	3554
tt0023196	Mata Hari	Mata Hari	1931	89	Crime,Drama,Romance	6.6	3799
tt0023202	Me and My Gal	Me and My Gal	1932	79	Comedy,Drama,Romance	6.6	1212
tt0023213	Merrily We Go to Hell	Merrily We Go to Hell	1932	83	Comedy,Drama,Romance	6.9	1700
tt0023225	Million Dollar Legs	Million Dollar Legs	1932	64	Comedy,Sport	6.9	1400
tt0023236	The Monster Walks	The Monster Walks	1932	63	Horror,Mystery	4.1	1010
tt0023238	The Most Dangerous Game	The Most Dangerous Game	1932	63	Action,Adventure,Horror	7.1	13006
tt0023241	Movie Crazy	Movie Crazy	1932	84	Comedy,Family,Romance	7.1	1579
tt0023245	The Mummy	The Mummy	1932	73	Fantasy,Horror	7.0	28036
tt0023249	Murders in the Rue Morgue	Murders in the Rue Morgue	1932	61	Crime,Horror,Mystery	6.3	4696
tt0023277	No Man of Her Own	No Man of Her Own	1932	85	Comedy,Drama,Romance	6.6	1463
tt0023285	Number 17	Number Seventeen	1932	66	Crime,Mystery,Thriller	5.7	5106
tt0023293	The Old Dark House	The Old Dark House	1932	72	Adventure,Comedy,Drama	7.0	11605
tt0023303	One Hour with You	One Hour with You	1932	78	Comedy,Musical,Romance	7.1	2667
tt0023305	One Way Passage	One Way Passage	1932	67	Comedy,Drama,Music	7.5	3931
tt0023312	Pack Up Your Troubles	Pack Up Your Troubles	1932	68	Comedy,War	7.2	2494
tt0023327	Penguin Pool Murder	Penguin Pool Murder	1932	70	Comedy,Drama,Mystery	6.9	1302
tt0023349	Polly of the Circus	Polly of the Circus	1932	69	Drama,Romance	6.1	1191
tt0023362	The Purchase Price	The Purchase Price	1932	68	Comedy,Drama	6.4	1685
tt0023369	Rain	Rain	1932	94	Drama	6.9	2842
tt0023374	Rasputin and the Empress	Rasputin and the Empress	1932	121	Biography,Drama,History	6.5	1122
tt0023382	Red Dust	Red Dust	1932	83	Comedy,Drama,Romance	7.2	4593
tt0023385	Red-Headed Woman	Red-Headed Woman	1932	79	Comedy,Drama,Romance	7.0	3325
tt0023394	The Rich Are Always with Us	The Rich Are Always with Us	1932	71	Comedy,Drama,Romance	6.2	1123
tt0023395	East of Shanghai	Rich and Strange	1931	110	Comedy,Drama,Romance	5.7	4565
tt0023427	Scarface	Scarface	1932	93	Action,Crime,Drama	7.7	28811
tt0023458	Shanghai Express	Shanghai Express	1932	82	Adventure,Drama,Film-Noir	7.3	9385
tt0023470	The Sign of the Cross	The Sign of the Cross	1932	125	Drama,History	6.8	2481
tt0023488	Smilin' Through	Smilin' Through	1932	98	Drama,Romance	6.9	1417
tt0023491	So Big!	So Big!	1932	81	Drama,Romance	6.8	1697
tt0023498	Speak Easily	Speak Easily	1932	82	Comedy	5.8	1065
tt0023551	Tarzan the Ape Man	Tarzan the Ape Man	1932	100	Action,Adventure,Romance	7.0	7784
tt0023556	Taxi	Taxi!	1931	69	Crime,Drama,Romance	6.6	1414
tt0023563	The Testament of Dr. Mabuse	Das Testament des Dr. Mabuse	1933	122	Crime,Mystery,Thriller	7.9	12993
tt0023582	Thirteen Women	Thirteen Women	1932	73	Crime,Drama,Horror	6.2	1485
tt0023590	Three on a Match	Three on a Match	1932	63	Crime,Drama,Romance	7.1	4069
tt0023594	Tiger Shark	Tiger Shark	1932	77	Drama,Romance	6.4	1040
tt0023622	Trouble in Paradise	Trouble in Paradise	1932	83	Comedy,Crime,Romance	8.0	15235
tt0023629	Two Seconds	Two Seconds	1932	67	Crime,Drama,Thriller	6.9	1173
tt0023634	I Was Born, But...	Otona no miru ehon - Umarete wa mita keredo	1932	100	Comedy,Drama	7.9	5809
tt0023642	Union Depot	Union Depot	1932	67	Comedy,Drama,Romance	7.0	1030
tt0023649	Vampyr	Vampyr	1932	75	Fantasy,Horror	7.4	19114
tt0023686	What Price Hollywood?	What Price Hollywood?	1932	88	Drama,Music,Romance	7.1	2456
tt0023694	White Zombie	White Zombie	1932	69	Horror	6.2	10989
tt0023731	20, 000 Years in Sing Sing	20,000 Years in Sing Sing	1932	78	Crime,Drama,Film-Noir	6.8	2818
tt0023753	Alice in Wonderland	Alice in Wonderland	1933	76	Adventure,Family,Fantasy	6.3	2393
tt0023775	Baby Face	Baby Face	1933	71	Drama,Romance	7.5	7321
tt0023814	The Bitter Tea of General Yen	The Bitter Tea of General Yen	1932	88	Drama,Romance,War	6.9	4057
tt0023825	Bombshell	Bombshell	1933	96	Comedy,Drama,Music	7.1	2920
tt0023856	Bureau of Missing Persons	Bureau of Missing Persons	1933	73	Comedy,Crime,Drama	6.5	1322
tt0023871	A Song of Lisbon	A Canção de Lisboa	1933	85	Comedy,Musical	7.7	1484
tt0023876	Cavalcade	Cavalcade	1933	112	Drama,Romance,War	5.8	5467
tt0023891	Christopher Strong	Christopher Strong	1933	78	Action,Adventure,Drama	6.3	1510
tt0023911	Counsellor at Law	Counsellor at Law	1933	82	Comedy,Drama	7.6	1333
tt0023926	Dancing Lady	Dancing Lady	1933	92	Comedy,Musical,Romance	6.8	2501
tt0023935	The Death Kiss	The Death Kiss	1932	75	Comedy,Crime,Drama	6.0	1228
tt0023937	Passing Fancy	Dekigokoro	1933	100	Drama	7.2	1374
tt0023940	Design for Living	Design for Living	1933	91	Comedy,Music,Mystery	7.4	7114
tt0023943	The Devil's Brother	The Devil's Brother	1933	90	Comedy,Musical	7.1	2005
tt0023948	Dinner at Eight	Dinner at Eight	1933	111	Drama	7.5	8585
tt0023960	Double Harness	Double Harness	1933	69	Comedy,Drama	6.8	1195
tt0023969	Duck Soup	Duck Soup	1933	69	Comedy,Musical	7.8	60965
tt0023973	The Eagle and the Hawk	The Eagle and the Hawk	1933	73	Action,Drama,War	7.1	1269
tt0023985	The Emperor Jones	The Emperor Jones	1933	72	Drama,Music	6.4	1150
tt0023986	Employees' Entrance	Employees' Entrance	1933	75	Drama,Romance	7.2	1466
tt0023993	Ex-Lady	Ex-Lady	1933	67	Comedy,Drama	6.4	1592
tt0024008	Female	Female	1933	60	Comedy,Drama,Music	6.7	1746
tt0024025	Flying Down to Rio	Flying Down to Rio	1933	89	Comedy,Musical,Romance	6.6	3825
tt0024028	Footlight Parade	Footlight Parade	1933	104	Comedy,Musical,Romance	7.5	5720
tt0024034	42nd Street	42nd Street	1933	89	Comedy,Drama,Music	7.3	12406
tt0024044	Gabriel Over the White House	Gabriel Over the White House	1933	86	Drama,Fantasy,Romance	6.4	1350
tt0024055	The Ghoul	The Ghoul	1933	77	Action,Drama,Horror	5.8	2999
tt0024067	Going Hollywood	Going Hollywood	1933	78	Musical,Romance	6.2	1873
tt0024069	Gold Diggers of 1933	Gold Diggers of 1933	1933	97	Comedy,Drama,Musical	7.7	8609
tt0024087	Hans Westmar	Hans Westmar	1933	95	Biography	5.9	1450
tt0024115	Heroes for Sale	Heroes for Sale	1933	76	Drama,Music,Romance	7.4	2279
tt0024127	Our Flags Lead Us Forward	Hitlerjunge Quex	1933	95	Drama	5.5	1778
tt0024130	Hold Your Man	Hold Your Man	1933	87	Crime,Drama,Music	6.9	1615
tt0024166	I'm No Angel	I'm No Angel	1933	87	Comedy,Music,Romance	6.9	3685
tt0024183	International House	International House	1933	68	Comedy	6.9	1406
tt0024184	The Invisible Man	The Invisible Man	1933	71	Horror,Sci-Fi	7.6	37016
tt0024188	Island of Lost Souls	Island of Lost Souls	1932	70	Film-Noir,Horror,Sci-Fi	7.4	10079
tt0024210	The Kennel Murder Case	The Kennel Murder Case	1933	73	Crime,Drama,Mystery	6.9	3692
tt0024216	King Kong	King Kong	1933	100	Adventure,Horror,Sci-Fi	7.9	87191
tt0024238	Ladies They Talk About	Ladies They Talk About	1933	69	Drama	6.6	1713
tt0024239	Lady Killer	Lady Killer	1933	76	Comedy,Crime,Music	7.0	1785
tt0024240	Lady for a Day	Lady for a Day	1933	96	Comedy,Drama	7.4	4371
tt0024252	Playing at Love	Liebelei	1933	88	Drama,Romance	7.5	1477
tt0024262	The Little Giant	The Little Giant	1933	76	Comedy,Crime,Romance	7.0	1370
tt0024264	Little Women	Little Women	1933	115	Drama,Family,Romance	7.2	7449
tt0024302	Man's Castle	Man's Castle	1933	75	Drama,Romance	7.1	1509
tt0024314	The Mayor of Hell	The Mayor of Hell	1933	90	Crime,Drama,Romance	6.9	1710
tt0024334	Midnight Mary	Midnight Mary	1933	74	Crime,Drama,Romance	7.0	1468
tt0024353	Morning Glory	Morning Glory	1933	74	Drama,Music,Romance	6.4	3092
tt0024360	Murders in the Zoo	Murders in the Zoo	1933	62	Crime,Horror	6.5	1437
tt0024368	Mystery of the Wax Museum	Mystery of the Wax Museum	1933	77	Horror,Mystery,Thriller	6.8	6095
tt0024402	Outskirts	Okraina	1933	98	Drama,War	7.1	1068
tt0024426	Parachute Jumper	Parachute Jumper	1933	72	Drama	6.4	1188
tt0024433	Peg o' My Heart	Peg o' My Heart	1933	87	Drama,Romance	6.5	1492
tt0024435	Penthouse	Penthouse	1933	90	Crime,Mystery,Romance	6.8	1272
tt0024450	Picture Snatcher	Picture Snatcher	1933	77	Crime,Drama	7.0	1676
tt0024473	The Private Life of Henry VIII	The Private Life of Henry VIII	1933	97	Drama	7.0	4535
tt0024481	Queen Christina	Queen Christina	1933	99	Biography,Drama,Romance	7.5	8147
tt0024500	Riders of Destiny	Riders of Destiny	1933	53	Music,Romance,Western	5.4	1145
tt0024516	Sagebrush Trail	Sagebrush Trail	1933	54	Western	5.4	1310
tt0024548	She Done Him Wrong	She Done Him Wrong	1933	66	Comedy,Drama,History	6.3	6466
tt0024554	A Shriek in the Night	A Shriek in the Night	1933	66	Crime,Mystery,Romance	5.3	1016
tt0024593	Son of Kong	The Son of Kong	1933	70	Adventure,Family,Horror	5.6	4922
tt0024601	Sons of the Desert	Sons of the Desert	1933	68	Comedy,Family,Music	7.5	9173
tt0024617	The Story of Temple Drake	The Story of Temple Drake	1933	70	Drama	7.1	1665
tt0024625	A Study in Scarlet	A Study in Scarlet	1933	72	Mystery,Thriller	5.5	1100
tt0024675	Today We Live	Today We Live	1933	113	Drama,Romance,War	5.9	1327
tt0024727	The Vampire Bat	The Vampire Bat	1933	65	Drama,Horror,Mystery	5.7	2777
tt0024747	Strauss' Great Waltz	Waltzes from Vienna	1934	81	Biography,Music,Romance	5.8	1568
tt0024763	When Ladies Meet	When Ladies Meet	1933	85	Comedy,Romance	6.8	1048
tt0024772	Wild Boys of the Road	Wild Boys of the Road	1933	68	Adventure,Drama	7.5	2128
tt0024785	The Working Man	The Working Man	1933	78	Comedy,Drama,Romance	7.3	1231
tt0024805	'Neath the Arizona Skies	'Neath the Arizona Skies	1934	52	Western	5.1	1069
tt0024831	Anne of Green Gables	Anne of Green Gables	1934	78	Comedy,Drama,Family	7.0	1356
tt0024844	L'Atalante	L'Atalante	1934	89	Comedy,Drama,Romance	7.8	16584
tt0024852	March of the Wooden Soldiers	Babes in Toyland	1934	77	Comedy,Family,Fantasy	7.1	7150
tt0024865	The Barretts of Wimpole Street	The Barretts of Wimpole Street	1934	109	Biography,Drama,Romance	7.0	1982
tt0024890	The Big Shakedown	The Big Shakedown	1934	64	Crime,Drama	6.2	1021
tt0024894	The Black Cat	The Black Cat	1934	65	Adventure,Crime,Horror	6.9	11927
tt0024902	Blue Steel	Blue Steel	1934	54	Western	5.3	1660
tt0024906	Born to Be Bad	Born to Be Bad	1934	62	Drama,Romance	6.2	1179
tt0024914	Bright Eyes	Bright Eyes	1934	85	Comedy,Drama,Family	7.2	2350
tt0024916	Broadway Bill	Broadway Bill	1934	104	Comedy,Drama	6.7	1080
tt0024961	The Cat's-Paw	The Cat's-Paw	1934	102	Comedy	6.6	1300
tt0024963	Chained	Chained	1934	76	Drama,Romance	6.3	1059
tt0024966	Chapayev	Chapaev	1934	93	Biography,Drama,History	7.1	1358
tt0024968	Charlie Chan in London	Charlie Chan in London	1934	79	Crime,Drama,Mystery	6.9	2067
tt0024989	The Clairvoyant	The Clairvoyant	1935	81	Drama,Mystery,Romance	6.6	1135
tt0024991	Cleopatra	Cleopatra	1934	100	Biography,Drama,History	6.8	4186
tt0025004	The Count of Monte Cristo	The Count of Monte Cristo	1934	113	Action,Adventure,Drama	7.4	3000
tt0025028	Dames	Dames	1934	91	Comedy,Music,Musical	7.1	2210
tt0025037	Death Takes a Holiday	Death Takes a Holiday	1934	79	Drama,Fantasy,Romance	6.9	2266
tt0025091	Evelyn Prentice	Evelyn Prentice	1934	79	Drama,Mystery,Romance	6.8	1670
tt0025101	Fashions of 1934	Fashions of 1934	1934	78	Comedy,Drama,Musical	6.6	1823
tt0025129	Fog Over Frisco	Fog Over Frisco	1934	68	Crime,Mystery,Romance	6.6	1690
tt0025132	Forsaking All Others	Forsaking All Others	1934	83	Comedy,Drama,Romance	6.4	1450
tt0025161	Gambling Lady	Gambling Lady	1934	66	Drama,Mystery	6.5	1086
tt0025164	The Gay Divorcee	The Gay Divorcee	1934	107	Comedy,Musical,Romance	7.4	8178
tt0025173	The Girl from Missouri	The Girl from Missouri	1934	75	Comedy,Drama,Romance	6.6	1262
tt0025238	Here Comes the Navy	Here Comes the Navy	1934	87	Comedy,Drama,Romance	6.2	1043
tt0025272	The House of Rothschild	The House of Rothschild	1934	88	Biography,Drama,History	6.5	1224
tt0025273	Housewife	Housewife	1934	69	Drama,Romance	6.1	1086
tt0025301	Imitation of Life	Imitation of Life	1934	111	Comedy,Drama,Romance	7.5	5138
tt0025316	It Happened One Night	It Happened One Night	1934	105	Comedy,Romance	8.1	106111
tt0025318	It's a Gift	It's a Gift	1934	68	Comedy	7.1	5541
tt0025330	Jimmy the Gent	Jimmy the Gent	1934	67	Comedy,Crime,Drama	6.6	1954
tt0025335	Judge Priest	Judge Priest	1934	80	Comedy,Drama,Romance	6.2	2346
tt0025373	The Lawless Frontier	The Lawless Frontier	1934	59	Western	5.0	1071
tt0025397	Liliom	Liliom	1934	118	Drama,Fantasy	6.8	1224
tt0025410	Little Miss Marker	Little Miss Marker	1934	80	Adventure,Comedy,Drama	6.9	1327
tt0025423	The Lost Patrol	The Lost Patrol	1934	73	Action,Adventure,Drama	6.8	3431
tt0025440	The Lucky Texan	The Lucky Texan	1934	55	Action,Adventure,Romance	5.6	1289
tt0025452	The Man Who Knew Too Much	The Man Who Knew Too Much	1934	75	Crime,Mystery,Thriller	6.7	19814
tt0025455	The Man from Utah	The Man from Utah	1934	51	Western	5.1	1200
tt0025456	Man of Aran	Man of Aran	1934	76	Documentary	7.2	2225
tt0025464	Manhattan Melodrama	Manhattan Melodrama	1934	93	Crime,Drama,Romance	7.1	4470
tt0025465	Maniac	Maniac	1934	51	Horror,Sci-Fi	3.7	2564
tt0025493	The Merry Widow	The Merry Widow	1934	99	Comedy,Musical,Romance	7.2	3051
tt0025499	Midnight	Midnight	1934	76	Crime,Drama,Film-Noir	5.5	1071
tt0025509	Les Misérables	Les misérables	1934	279	Drama	8.3	1859
tt0025536	Music in the Air	Music in the Air	1934	85	Comedy,Musical,Romance	6.0	1007
tt0025580	Now and Forever	Now and Forever	1934	81	Crime,Drama,Romance	6.5	1064
tt0025586	Of Human Bondage	Of Human Bondage	1934	83	Drama,Mystery,Romance	7.0	7740
tt0025590	The Old Fashioned Way	The Old Fashioned Way	1934	71	Comedy	7.3	1066
tt0025607	Operator 13	Operator 13	1934	85	Drama,History,Musical	5.9	1465
tt0025610	Our Daily Bread	Our Daily Bread	1934	80	Drama,Romance	7.0	2046
tt0025617	The Painted Veil	The Painted Veil	1934	85	Drama,Romance	6.5	1593
tt0025699	Randy Rides Alone	Randy Rides Alone	1934	52	Action,Mystery,Romance	5.3	1122
tt0025740	Sadie McKee	Sadie McKee	1934	93	Drama,Romance	6.8	1536
tt0025746	The Scarlet Empress	The Scarlet Empress	1934	104	Drama,History,Romance	7.5	6858
tt0025748	The Scarlet Pimpernel	The Scarlet Pimpernel	1934	97	Adventure,Drama	7.3	4470
tt0025830	The Star Packer	The Star Packer	1934	53	Action,Mystery,Romance	5.1	1221
tt0025862	Tarzan and His Mate	Tarzan and His Mate	1934	104	Action,Adventure,Romance	7.3	5329
tt0025878	The Thin Man	The Thin Man	1934	91	Comedy,Crime,Mystery	7.9	30931
tt0025880	Thirty Day Princess	Thirty Day Princess	1934	74	Comedy,Romance	6.7	1042
tt0025898	Toni	Toni	1935	84	Crime,Drama,Romance	7.2	1968
tt0025907	Treasure Island	Treasure Island	1934	110	Adventure,Family	7.1	2935
tt0025913	The Triumph of the Will	Triumph des Willens	1935	114	Documentary,History	7.2	17679
tt0025919	Twentieth Century	Twentieth Century	1934	91	Comedy,Romance	7.3	6874
tt0025929	A Story of Floating Weeds	Ukikusa monogatari	1934	86	Drama	7.7	3246
tt0025946	Moscow Laughs	Vesyolye rebyata	1934	96	Comedy,Musical	6.9	1015
tt0025948	Viva Villa!	Viva Villa!	1934	115	Western	6.4	1443
tt0025969	West of the Divide	West of the Divide	1934	54	Action,Adventure,Romance	5.2	1009
tt0026017	You're Telling Me!	You're Telling Me!	1934	66	Comedy,Music	7.5	1118
tt0026029	The 39 Steps	The 39 Steps	1935	86	Crime,Mystery,Thriller	7.6	58607
tt0026056	Alice Adams	Alice Adams	1935	99	Comedy,Drama,Romance	6.9	4298
